Date (Y.M.D)	Time (H:M:S)	Turbidity	Units	External Temperature	Scale	Range
15.05.2017	13:02:03	20.7	NTU	18.5	C	0
15.05.2017	13:12:03	20.7	NTU	18.3	C	0
15.05.2017	13:22:03	21.3	NTU	18.2	C	0
15.05.2017	13:32:03	22.1	NTU	18.1	C	0
15.05.2017	13:42:03	21.6	NTU	18.1	C	0
15.05.2017	13:52:03	22.3	NTU	18	C	0
15.05.2017	14:02:03	22.3	NTU	17.9	C	0
15.05.2017	14:12:03	22.4	NTU	17.8	C	0
15.05.2017	14:22:03	21.6	NTU	17.8	C	0
15.05.2017	14:32:03	21.5	NTU	17.9	C	0
15.05.2017	14:42:03	21.6	NTU	17.8	C	0
15.05.2017	14:52:03	21.6	NTU	17.7	C	0
15.05.2017	15:02:03	21.4	NTU	17.7	C	0
15.05.2017	15:12:04	21.6	NTU	17.7	C	0
15.05.2017	15:22:04	21.2	NTU	17.7	C	0
15.05.2017	15:32:04	21.1	NTU	17.8	C	0
15.05.2017	15:42:04	21.9	NTU	17.8	C	0
15.05.2017	15:52:04	20.8	NTU	17.7	C	0
15.05.2017	16:02:04	20.8	NTU	17.7	C	0
15.05.2017	16:12:04	21.2	NTU	17.8	C	0
15.05.2017	16:22:04	21.1	NTU	17.9	C	0
15.05.2017	16:32:04	21.6	NTU	18	C	0
15.05.2017	16:42:04	20.3	NTU	18	C	0
15.05.2017	16:52:04	20.8	NTU	18.1	C	0
15.05.2017	17:02:04	20.6	NTU	18.2	C	0
15.05.2017	17:12:04	21.5	NTU	18.2	C	0
15.05.2017	17:22:04	20.4	NTU	18.1	C	0
15.05.2017	17:32:05	21.4	NTU	17.7	C	0
15.05.2017	17:42:05	22.1	NTU	17.1	C	0
15.05.2017	17:52:05	22.2	NTU	16.5	C	0
15.05.2017	18:02:05	22.2	NTU	15.9	C	0
15.05.2017	18:12:05	22.3	NTU	15.4	C	0
15.05.2017	18:22:05	22.2	NTU	14.9	C	0
15.05.2017	18:32:05	22.1	NTU	14.4	C	0
15.05.2017	18:42:05	22.3	NTU	14	C	0
15.05.2017	18:52:05	22.1	NTU	13.6	C	0
15.05.2017	19:02:05	22.1	NTU	13.2	C	0
15.05.2017	19:12:05	22.2	NTU	13	C	0
15.05.2017	19:22:05	22.2	NTU	12.9	C	0
15.05.2017	19:32:05	22.1	NTU	13.1	C	0
15.05.2017	19:42:06	21.9	NTU	13.3	C	0
15.05.2017	19:52:06	21.6	NTU	13.4	C	0
15.05.2017	20:02:06	22	NTU	13.3	C	0
15.05.2017	20:12:06	21.9	NTU	12.9	C	0
15.05.2017	20:22:06	21.8	NTU	12.7	C	0
15.05.2017	20:32:06	21.8	NTU	13	C	0
15.05.2017	20:42:06	21.7	NTU	13.4	C	0
15.05.2017	20:52:06	21.9	NTU	13.8	C	0
15.05.2017	21:02:06	22.2	NTU	14.1	C	0
15.05.2017	21:12:06	22.2	NTU	14.4	C	0
15.05.2017	21:22:06	22.2	NTU	14.7	C	0
15.05.2017	21:32:06	22.5	NTU	15	C	0
15.05.2017	21:42:06	43.5	NTU	15.2	C	0
15.05.2017	21:52:06	43	NTU	15.5	C	0
15.05.2017	22:02:07	42.3	NTU	15.6	C	0
15.05.2017	22:12:07	41.3	NTU	15.5	C	0
15.05.2017	22:22:07	41.4	NTU	15.2	C	0
15.05.2017	22:32:07	41	NTU	15	C	0
15.05.2017	22:42:07	39.7	NTU	14.6	C	0
15.05.2017	22:52:07	39.7	NTU	14.3	C	0
15.05.2017	23:02:07	40.4	NTU	14	C	0
15.05.2017	23:12:07	42.9	NTU	13.6	C	0
15.05.2017	23:22:07	43.1	NTU	13.2	C	0
15.05.2017	23:32:07	43.1	NTU	12.8	C	0
15.05.2017	23:42:07	43	NTU	12.5	C	0
15.05.2017	23:52:07	43	NTU	12.2	C	0
16.05.2017	0:02:07	42.9	NTU	11.9	C	0
16.05.2017	0:12:08	46.7	NTU	11.6	C	0
16.05.2017	0:22:08	45.7	NTU	11.3	C	0
16.05.2017	0:32:08	43.2	NTU	11	C	0
16.05.2017	0:42:08	44.9	NTU	10.8	C	0
16.05.2017	0:52:08	42.5	NTU	10.5	C	0
16.05.2017	1:02:08	42.5	NTU	10.2	C	0
16.05.2017	1:12:08	42.4	NTU	10	C	0
16.05.2017	1:22:08	42.4	NTU	9.6	C	0
16.05.2017	1:32:08	42.4	NTU	9.4	C	0
16.05.2017	1:42:08	42.3	NTU	9	C	0
16.05.2017	1:52:08	42.2	NTU	8.7	C	0
16.05.2017	2:02:08	42.1	NTU	8.3	C	0
16.05.2017	2:12:08	42.1	NTU	7.9	C	0
16.05.2017	2:22:09	42	NTU	7.4	C	0
16.05.2017	2:32:09	41.9	NTU	7	C	0
16.05.2017	2:42:09	41.8	NTU	6.5	C	0
16.05.2017	2:52:09	41.7	NTU	6.2	C	0
16.05.2017	3:02:09	41.7	NTU	5.8	C	0
16.05.2017	3:12:09	41.6	NTU	5.6	C	0
16.05.2017	3:22:09	41.6	NTU	5.4	C	0
16.05.2017	3:32:09	41.7	NTU	5.2	C	0
16.05.2017	3:42:09	41.5	NTU	5	C	0
16.05.2017	3:52:09	41.6	NTU	4.8	C	0
16.05.2017	4:02:09	41.6	NTU	4.8	C	0
16.05.2017	4:12:09	41.8	NTU	4.5	C	0
16.05.2017	4:22:09	41.7	NTU	4.3	C	0
16.05.2017	4:32:10	41.7	NTU	4	C	0
16.05.2017	4:42:10	41.7	NTU	3.8	C	0
16.05.2017	4:52:10	41.7	NTU	3.5	C	0
16.05.2017	5:02:10	41.9	NTU	3.3	C	0
16.05.2017	5:12:10	42.2	NTU	3.2	C	0
16.05.2017	5:22:10	41.8	NTU	3.1	C	0
16.05.2017	5:32:10	41.8	NTU	3	C	0
16.05.2017	5:42:10	41.9	NTU	2.9	C	0
16.05.2017	5:52:10	41.9	NTU	2.8	C	0
16.05.2017	6:02:10	41.8	NTU	2.8	C	0
16.05.2017	6:12:10	41.8	NTU	2.7	C	0
16.05.2017	6:22:10	41.7	NTU	2.7	C	0
16.05.2017	6:32:10	41.2	NTU	2.7	C	0
16.05.2017	6:42:10	41.5	NTU	2.7	C	0
16.05.2017	6:52:11	41.7	NTU	2.8	C	0
16.05.2017	7:02:11	41.4	NTU	2.8	C	0
16.05.2017	7:12:11	41.2	NTU	2.8	C	0
16.05.2017	7:22:11	41.2	NTU	2.9	C	0
16.05.2017	7:32:11	41.4	NTU	2.9	C	0
16.05.2017	7:42:11	41.3	NTU	2.9	C	0
16.05.2017	7:52:11	41.2	NTU	2.9	C	0
16.05.2017	8:02:11	41.2	NTU	2.9	C	0
16.05.2017	8:12:11	41.1	NTU	3	C	0
16.05.2017	8:22:11	41.1	NTU	3	C	0
16.05.2017	8:32:11	41.1	NTU	3	C	0
16.05.2017	8:42:11	41.1	NTU	3.1	C	0
16.05.2017	8:52:11	41.1	NTU	3.1	C	0
16.05.2017	9:02:12	41	NTU	3.2	C	0
16.05.2017	9:12:12	41.2	NTU	3.3	C	0
16.05.2017	9:22:12	41.1	NTU	3.4	C	0
16.05.2017	9:32:12	41.2	NTU	3.5	C	0
16.05.2017	9:42:12	41.3	NTU	3.8	C	0
16.05.2017	9:52:12	41.3	NTU	4	C	0
16.05.2017	10:02:12	41.3	NTU	4.2	C	0
16.05.2017	10:12:12	41.3	NTU	4.5	C	0
16.05.2017	10:22:12	41.4	NTU	4.8	C	0
16.05.2017	10:32:12	41.6	NTU	5.2	C	0
16.05.2017	10:42:12	41.7	NTU	5.6	C	0
16.05.2017	10:52:12	42	NTU	5.8	C	0
16.05.2017	11:02:12	42.4	NTU	6.2	C	0
16.05.2017	11:12:13	41.8	NTU	6.5	C	0
16.05.2017	11:22:13	41.8	NTU	6.7	C	0
16.05.2017	11:32:13	41.9	NTU	6.9	C	0
16.05.2017	11:42:13	41.9	NTU	7.1	C	0
16.05.2017	11:52:13	42	NTU	7.3	C	0
16.05.2017	12:02:13	42	NTU	7.5	C	0
16.05.2017	12:12:13	41.9	NTU	7.7	C	0
16.05.2017	12:22:13	42.1	NTU	7.9	C	0
16.05.2017	12:32:13	42.1	NTU	8	C	0
16.05.2017	12:42:13	42.1	NTU	8	C	0
16.05.2017	12:52:13	42.1	NTU	8.2	C	0
16.05.2017	13:02:13	42.2	NTU	8.3	C	0
16.05.2017	13:12:13	42.2	NTU	8.5	C	0
16.05.2017	13:22:14	42.2	NTU	8.7	C	0
16.05.2017	13:32:14	42.2	NTU	8.7	C	0
16.05.2017	13:42:14	42.3	NTU	8.8	C	0
16.05.2017	13:52:14	42.3	NTU	9	C	0
16.05.2017	14:02:14	42.3	NTU	9.2	C	0
16.05.2017	14:12:14	42.4	NTU	9.3	C	0
16.05.2017	14:22:14	42.4	NTU	9.4	C	0
16.05.2017	14:32:14	42.4	NTU	9.6	C	0
16.05.2017	14:42:14	42.5	NTU	9.8	C	0
16.05.2017	14:52:14	44.9	NTU	10.1	C	0
16.05.2017	15:02:14	44.9	NTU	10.3	C	0
16.05.2017	15:12:14	45.2	NTU	10.5	C	0
16.05.2017	15:22:14	46.2	NTU	10.8	C	0
16.05.2017	15:32:14	50.2	NTU	10.9	C	0
16.05.2017	15:42:15	53.3	NTU	11.1	C	0
16.05.2017	15:52:15	55.3	NTU	11.2	C	0
16.05.2017	16:02:15	42.7	NTU	11.4	C	0
16.05.2017	16:12:15	42.4	NTU	11.4	C	0
16.05.2017	16:22:15	42.5	NTU	11.4	C	0
16.05.2017	16:32:15	42.5	NTU	11.4	C	0
16.05.2017	16:42:15	42.7	NTU	11.5	C	0
16.05.2017	16:52:15	42.8	NTU	11.5	C	0
16.05.2017	17:02:15	42.8	NTU	11.5	C	0
16.05.2017	17:12:15	42.8	NTU	11.5	C	0
16.05.2017	17:22:15	42.9	NTU	11.7	C	0
16.05.2017	17:32:15	42.8	NTU	11.7	C	0
16.05.2017	17:42:15	42.8	NTU	11.9	C	0
16.05.2017	17:52:16	42.9	NTU	12.1	C	0
16.05.2017	18:02:16	43	NTU	12.3	C	0
16.05.2017	18:12:16	43	NTU	12.5	C	0
16.05.2017	18:22:16	42.9	NTU	12.5	C	0
16.05.2017	18:32:16	43	NTU	12.7	C	0
16.05.2017	18:42:16	43.1	NTU	12.8	C	0
16.05.2017	18:52:16	43	NTU	12.9	C	0
16.05.2017	19:02:16	43.1	NTU	13	C	0
16.05.2017	19:12:16	43	NTU	13	C	0
16.05.2017	19:22:16	43	NTU	13.1	C	0
16.05.2017	19:32:16	34.8	NTU	13.1	C	0
16.05.2017	19:42:16	34.5	NTU	13.1	C	0
16.05.2017	19:52:16	34.8	NTU	12.9	C	0
16.05.2017	20:02:17	34.6	NTU	12.7	C	0
16.05.2017	20:12:17	34.7	NTU	12.5	C	0
16.05.2017	20:22:17	34.4	NTU	12.4	C	0
16.05.2017	20:32:17	33.7	NTU	12.3	C	0
16.05.2017	20:42:17	32.1	NTU	12.1	C	0
16.05.2017	20:52:17	31.5	NTU	12	C	0
16.05.2017	21:02:17	32.1	NTU	11.8	C	0
16.05.2017	21:12:17	31.8	NTU	11.7	C	0
16.05.2017	21:22:17	31.6	NTU	11.7	C	0
16.05.2017	21:32:17	31.1	NTU	11.6	C	0
16.05.2017	21:42:17	31.4	NTU	11.6	C	0
16.05.2017	21:52:17	31.6	NTU	11.7	C	0
16.05.2017	22:02:17	31.9	NTU	11.7	C	0
16.05.2017	22:12:17	31.8	NTU	11.7	C	0
16.05.2017	22:22:18	32	NTU	11.8	C	0
16.05.2017	22:32:18	31.5	NTU	11.9	C	0
16.05.2017	22:42:18	32.8	NTU	12	C	0
16.05.2017	22:52:18	32.4	NTU	12.2	C	0
16.05.2017	23:02:18	33.3	NTU	12.2	C	0
16.05.2017	23:12:18	32.9	NTU	12.3	C	0
16.05.2017	23:22:18	33.4	NTU	12.3	C	0
16.05.2017	23:32:18	33.6	NTU	12.4	C	0
16.05.2017	23:42:18	32.8	NTU	12.4	C	0
16.05.2017	23:52:18	32.8	NTU	12.3	C	0
17.05.2017	0:02:18	32.9	NTU	12.4	C	0
17.05.2017	0:12:18	32.9	NTU	12.3	C	0
17.05.2017	0:22:18	32.1	NTU	12.4	C	0
17.05.2017	0:32:19	32.4	NTU	12.4	C	0
17.05.2017	0:42:19	31.6	NTU	12.3	C	0
17.05.2017	0:52:19	31.9	NTU	12.2	C	0
17.05.2017	1:02:19	31.6	NTU	12.2	C	0
17.05.2017	1:12:19	31.5	NTU	12.2	C	0
17.05.2017	1:22:19	31.9	NTU	12.1	C	0
17.05.2017	1:32:19	31.2	NTU	12	C	0
17.05.2017	1:42:19	31.9	NTU	11.9	C	0
17.05.2017	1:52:19	31	NTU	11.8	C	0
17.05.2017	2:02:19	32.1	NTU	11.8	C	0
17.05.2017	2:12:19	32	NTU	11.7	C	0
17.05.2017	2:22:19	31.9	NTU	11.6	C	0
17.05.2017	2:32:19	32.8	NTU	11.6	C	0
17.05.2017	2:42:20	32.7	NTU	11.4	C	0
17.05.2017	2:52:20	33.9	NTU	11.4	C	0
17.05.2017	3:02:20	34.1	NTU	11.2	C	0
17.05.2017	3:12:20	34.4	NTU	11.1	C	0
17.05.2017	3:22:20	34.4	NTU	11	C	0
17.05.2017	3:32:20	34.4	NTU	10.9	C	0
17.05.2017	3:42:20	34.6	NTU	10.8	C	0
17.05.2017	3:52:20	34.4	NTU	10.6	C	0
17.05.2017	4:02:20	34.6	NTU	10.4	C	0
17.05.2017	4:12:20	35	NTU	10.3	C	0
17.05.2017	4:22:20	34.7	NTU	10.2	C	0
17.05.2017	4:32:20	34.5	NTU	10.1	C	0
17.05.2017	4:42:20	34.8	NTU	10	C	0
17.05.2017	4:52:20	34.9	NTU	9.9	C	0
17.05.2017	5:02:21	34.6	NTU	9.7	C	0
17.05.2017	5:12:21	34.9	NTU	9.6	C	0
17.05.2017	5:22:21	34.6	NTU	9.4	C	0
17.05.2017	5:32:21	34.5	NTU	9.3	C	0
17.05.2017	5:42:21	34.6	NTU	9.1	C	0
17.05.2017	5:52:21	34.8	NTU	9	C	0
17.05.2017	6:02:21	34.5	NTU	8.9	C	0
17.05.2017	6:12:21	34.5	NTU	8.7	C	0
17.05.2017	6:22:21	34.4	NTU	8.7	C	0
17.05.2017	6:32:21	34.5	NTU	8.7	C	0
17.05.2017	6:42:21	34.5	NTU	8.7	C	0
17.05.2017	6:52:21	34.5	NTU	8.8	C	0
17.05.2017	7:02:21	34	NTU	9.2	C	0
17.05.2017	7:12:22	34.2	NTU	9.4	C	0
17.05.2017	7:22:22	33.7	NTU	9.7	C	0
17.05.2017	7:32:22	34.7	NTU	10.1	C	0
17.05.2017	7:42:22	34.7	NTU	10.6	C	0
17.05.2017	7:52:22	35.5	NTU	11.1	C	0
17.05.2017	8:02:22	34.9	NTU	11.5	C	0
17.05.2017	8:12:22	35.5	NTU	11.7	C	0
17.05.2017	8:22:22	44.6	NTU	11.8	C	0
17.05.2017	8:32:22	43.2	NTU	11.7	C	0
17.05.2017	8:42:22	43.4	NTU	11.3	C	0
17.05.2017	8:52:22	43	NTU	11	C	0
17.05.2017	9:02:22	42.8	NTU	10.5	C	0
17.05.2017	9:12:22	43.5	NTU	10.2	C	0
17.05.2017	9:22:23	42.5	NTU	10.1	C	0
17.05.2017	9:32:23	42.5	NTU	9.9	C	0
17.05.2017	9:42:23	42.4	NTU	9.8	C	0
17.05.2017	9:52:23	42.4	NTU	9.9	C	0
17.05.2017	10:02:23	42.4	NTU	9.9	C	0
17.05.2017	10:12:23	42.4	NTU	9.9	C	0
17.05.2017	10:22:23	42.5	NTU	10.1	C	0
17.05.2017	10:32:23	42.6	NTU	10.2	C	0
17.05.2017	10:42:23	42.6	NTU	10.2	C	0
17.05.2017	10:52:23	42.5	NTU	10.3	C	0
17.05.2017	11:02:23	42.6	NTU	10.3	C	0
17.05.2017	11:12:23	42.5	NTU	10.4	C	0
17.05.2017	11:22:23	42.5	NTU	10.5	C	0
17.05.2017	11:32:23	42.6	NTU	10.6	C	0
17.05.2017	11:42:24	42.5	NTU	11.1	C	0
17.05.2017	11:52:24	43.1	NTU	12.4	C	0
17.05.2017	12:02:24	45.7	NTU	13.6	C	0
17.05.2017	12:12:24	44.7	NTU	14.8	C	0
17.05.2017	12:22:24	46.4	NTU	15.8	C	0
17.05.2017	12:32:24	45.8	NTU	16.6	C	0
17.05.2017	12:42:24	46.2	NTU	17.3	C	0
17.05.2017	12:52:24	44.9	NTU	17.9	C	0
17.05.2017	13:02:24	44.1	NTU	18.2	C	0
17.05.2017	13:12:24	44.2	NTU	18.7	C	0
17.05.2017	13:22:24	44.3	NTU	19	C	0
17.05.2017	13:32:24	44.3	NTU	19.3	C	0
17.05.2017	13:42:24	44.4	NTU	19.5	C	0
17.05.2017	13:52:25	44.4	NTU	19.7	C	0
17.05.2017	14:02:25	44.5	NTU	19.8	C	0
17.05.2017	14:12:25	44.5	NTU	20	C	0
17.05.2017	14:22:25	43.9	NTU	20.2	C	0
17.05.2017	14:32:25	43.7	NTU	20.3	C	0
17.05.2017	14:42:25	43.4	NTU	20.4	C	0
17.05.2017	14:52:25	41.9	NTU	20.4	C	0
17.05.2017	15:02:25	40.4	NTU	20.4	C	0
17.05.2017	15:12:25	41	NTU	20.5	C	0
17.05.2017	15:22:25	41.8	NTU	20.6	C	0
17.05.2017	15:32:25	40.7	NTU	20.6	C	0
17.05.2017	15:42:25	40.7	NTU	20.6	C	0
17.05.2017	15:52:25	40.6	NTU	20.7	C	0
17.05.2017	16:02:26	40.8	NTU	20.7	C	0
17.05.2017	16:12:26	40.5	NTU	20.7	C	0
17.05.2017	16:22:26	40.8	NTU	20.7	C	0
17.05.2017	16:32:26	40.8	NTU	20.7	C	0
17.05.2017	16:42:26	40.4	NTU	20.8	C	0
17.05.2017	16:52:26	40.4	NTU	20.8	C	0
17.05.2017	17:02:26	40.5	NTU	20.8	C	0
17.05.2017	17:12:26	40.1	NTU	20.8	C	0
17.05.2017	17:22:26	39.4	NTU	20.6	C	0
17.05.2017	17:32:26	40.4	NTU	20.4	C	0
17.05.2017	17:42:26	39.9	NTU	20.4	C	0
17.05.2017	17:52:26	40.4	NTU	20.4	C	0
17.05.2017	18:02:26	37.3	NTU	20.4	C	0
17.05.2017	18:12:26	39.1	NTU	20.4	C	0
17.05.2017	18:22:27	39.5	NTU	20.5	C	0
17.05.2017	18:32:27	39.6	NTU	20.6	C	0
17.05.2017	18:42:27	39.2	NTU	20.6	C	0
17.05.2017	18:52:27	39.6	NTU	20.6	C	0
17.05.2017	19:02:27	39.6	NTU	20.6	C	0
17.05.2017	19:12:27	39.5	NTU	20.7	C	0
17.05.2017	19:22:27	39.3	NTU	20.7	C	0
17.05.2017	19:32:27	39.1	NTU	20.7	C	0
17.05.2017	19:42:27	39.5	NTU	20.7	C	0
17.05.2017	19:52:27	38.8	NTU	20.8	C	0
17.05.2017	20:02:27	39.3	NTU	20.8	C	0
17.05.2017	20:12:27	38.7	NTU	20.8	C	0
17.05.2017	20:22:27	39.6	NTU	20.8	C	0
17.05.2017	20:32:28	40	NTU	20.8	C	0
17.05.2017	20:42:28	40	NTU	20.8	C	0
17.05.2017	20:52:28	40.2	NTU	20.8	C	0
17.05.2017	21:02:28	40.3	NTU	20.8	C	0
17.05.2017	21:12:28	40.5	NTU	20.8	C	0
17.05.2017	21:22:28	40.5	NTU	20.9	C	0
17.05.2017	21:32:28	40.6	NTU	20.9	C	0
17.05.2017	21:42:28	40.5	NTU	20.8	C	0
17.05.2017	21:52:28	40.6	NTU	20.9	C	0
17.05.2017	22:02:28	40.5	NTU	20.9	C	0
17.05.2017	22:12:28	40.6	NTU	20.9	C	0
17.05.2017	22:22:28	40.9	NTU	20.8	C	0
17.05.2017	22:32:28	40.9	NTU	20.8	C	0
17.05.2017	22:42:28	40.9	NTU	20.8	C	0
17.05.2017	22:52:29	40.8	NTU	20.9	C	0
17.05.2017	23:02:29	40.9	NTU	20.9	C	0
17.05.2017	23:12:29	40.9	NTU	21	C	0
17.05.2017	23:22:29	40.8	NTU	20.9	C	0
17.05.2017	23:32:29	40.6	NTU	20.9	C	0
17.05.2017	23:42:29	40.6	NTU	20.9	C	0
17.05.2017	23:52:29	40.5	NTU	20.9	C	0
18.05.2017	0:02:29	40.8	NTU	20.9	C	0
18.05.2017	0:12:29	40.5	NTU	20.9	C	0
18.05.2017	0:22:29	40.5	NTU	20.8	C	0
18.05.2017	0:32:29	40.8	NTU	20.9	C	0
18.05.2017	0:42:29	40.5	NTU	20.9	C	0
18.05.2017	0:52:29	40.6	NTU	20.9	C	0
18.05.2017	1:02:30	40.8	NTU	20.9	C	0
18.05.2017	1:12:30	40.5	NTU	20.9	C	0
18.05.2017	1:22:30	40.5	NTU	20.9	C	0
18.05.2017	1:32:30	40.6	NTU	20.9	C	0
18.05.2017	1:42:30	40.8	NTU	20.9	C	0
18.05.2017	1:52:30	40.8	NTU	20.8	C	0
18.05.2017	2:02:30	40.6	NTU	20.9	C	0
18.05.2017	2:12:30	40.6	NTU	20.9	C	0
18.05.2017	2:22:30	40.6	NTU	20.9	C	0
18.05.2017	2:32:30	40.6	NTU	20.9	C	0
18.05.2017	2:42:30	40.8	NTU	20.8	C	0
18.05.2017	2:52:30	40.8	NTU	20.9	C	0
18.05.2017	3:02:30	40.6	NTU	20.8	C	0
18.05.2017	3:12:30	40.8	NTU	20.9	C	0
18.05.2017	3:22:31	40.8	NTU	20.9	C	0
18.05.2017	3:32:31	40.8	NTU	20.9	C	0
18.05.2017	3:42:31	40.8	NTU	20.9	C	0
18.05.2017	3:52:31	40.8	NTU	20.8	C	0
18.05.2017	4:02:31	40.8	NTU	20.8	C	0
18.05.2017	4:12:31	40.6	NTU	20.8	C	0
18.05.2017	4:22:31	40.8	NTU	20.8	C	0
18.05.2017	4:32:31	40.8	NTU	20.9	C	0
18.05.2017	4:42:31	40.8	NTU	20.9	C	0
18.05.2017	4:52:31	40.8	NTU	20.8	C	0
18.05.2017	5:02:31	40.8	NTU	20.8	C	0
18.05.2017	5:12:31	40.8	NTU	20.8	C	0
18.05.2017	5:22:31	40.8	NTU	20.8	C	0
18.05.2017	5:32:32	40.9	NTU	20.8	C	0
18.05.2017	5:42:32	40.8	NTU	20.8	C	0
18.05.2017	5:52:32	40.8	NTU	20.8	C	0
18.05.2017	6:02:32	40.9	NTU	20.8	C	0
18.05.2017	6:12:32	40.8	NTU	20.8	C	0
18.05.2017	6:22:32	40.6	NTU	20.8	C	0
18.05.2017	6:32:32	40.8	NTU	20.8	C	0
18.05.2017	6:42:32	40.8	NTU	20.8	C	0
18.05.2017	6:52:32	40.8	NTU	20.8	C	0
18.05.2017	7:02:32	40.8	NTU	20.8	C	0
18.05.2017	7:12:32	40.8	NTU	20.8	C	0
18.05.2017	7:22:32	40.8	NTU	20.8	C	0
18.05.2017	7:32:32	40.8	NTU	20.9	C	0
18.05.2017	7:42:32	40.6	NTU	20.8	C	0
18.05.2017	7:52:33	40.9	NTU	20.9	C	0
18.05.2017	8:02:33	40.8	NTU	20.8	C	0
18.05.2017	8:12:33	40.8	NTU	20.9	C	0
18.05.2017	8:22:33	40.8	NTU	20.9	C	0
18.05.2017	8:32:33	40.8	NTU	20.9	C	0
18.05.2017	8:42:33	40.8	NTU	21	C	0
18.05.2017	8:52:33	40.6	NTU	21	C	0
18.05.2017	9:02:33	40.8	NTU	21	C	0
18.05.2017	9:12:33	40.8	NTU	21	C	0
18.05.2017	9:22:33	40.6	NTU	21	C	0
18.05.2017	9:32:33	40.8	NTU	21	C	0
18.05.2017	9:42:33	40.6	NTU	20.9	C	0
18.05.2017	9:52:33	40.5	NTU	21	C	0
18.05.2017	10:02:34	40.8	NTU	21	C	0
18.05.2017	10:12:34	40.8	NTU	21	C	0
18.05.2017	10:22:34	40.6	NTU	21	C	0
18.05.2017	10:32:34	40.6	NTU	21	C	0
18.05.2017	10:42:34	40.5	NTU	21.1	C	0
18.05.2017	10:52:34	40.7	NTU	21	C	0
18.05.2017	11:02:34	40.3	NTU	21.1	C	0
18.05.2017	11:12:34	40.6	NTU	21.1	C	0
18.05.2017	11:22:34	40.6	NTU	21.1	C	0
18.05.2017	11:32:34	40.6	NTU	21.2	C	0
18.05.2017	11:42:34	40.5	NTU	21.2	C	0
18.05.2017	11:52:34	40.7	NTU	21.2	C	0
18.05.2017	12:02:34	40.4	NTU	21.2	C	0
18.05.2017	12:12:34	40.4	NTU	21.2	C	0
18.05.2017	12:22:35	40.7	NTU	21.3	C	0
18.05.2017	12:32:35	40.4	NTU	21.2	C	0
18.05.2017	12:42:35	40.6	NTU	21.3	C	0
18.05.2017	12:52:35	40.5	NTU	21.2	C	0
18.05.2017	13:02:35	40.6	NTU	21.2	C	0
18.05.2017	13:12:35	40.7	NTU	21.3	C	0
18.05.2017	13:22:35	40.5	NTU	21.2	C	0
18.05.2017	13:32:35	40.3	NTU	21.3	C	0
18.05.2017	13:42:35	40.7	NTU	21.3	C	0
18.05.2017	13:52:35	40.7	NTU	21.2	C	0
18.05.2017	14:02:35	40.9	NTU	21.2	C	0
18.05.2017	14:12:35	40.8	NTU	21.2	C	0
18.05.2017	14:22:35	40.9	NTU	21.2	C	0
18.05.2017	14:32:36	40.7	NTU	21.2	C	0
18.05.2017	14:42:36	40.6	NTU	21.2	C	0
18.05.2017	14:52:36	40.5	NTU	21.3	C	0
18.05.2017	15:02:36	40.5	NTU	21.3	C	0
18.05.2017	15:12:36	40.3	NTU	21.2	C	0
18.05.2017	15:22:36	40.6	NTU	21.3	C	0
18.05.2017	15:32:36	40.7	NTU	21.2	C	0
18.05.2017	15:42:36	40.4	NTU	21.3	C	0
18.05.2017	15:52:36	40.2	NTU	21.4	C	0
18.05.2017	16:02:36	40.3	NTU	21.3	C	0
18.05.2017	16:12:36	40.6	NTU	21.3	C	0
18.05.2017	16:22:36	39.9	NTU	21.4	C	0
18.05.2017	16:32:36	40.2	NTU	21.5	C	0
18.05.2017	16:42:37	40.1	NTU	21.5	C	0
18.05.2017	16:52:37	40.5	NTU	21.4	C	0
18.05.2017	17:02:37	11.8	NTU	21.6	C	0
18.05.2017	17:12:37	37.5	NTU	22.5	C	0
18.05.2017	17:22:37	39.1	NTU	21.9	C	0
18.05.2017	17:32:37	39.3	NTU	21.6	C	0
18.05.2017	17:42:37	40.4	NTU	21.3	C	0
18.05.2017	17:52:37	40.4	NTU	21.1	C	0
18.05.2017	18:02:37	40.5	NTU	20.9	C	0
18.05.2017	18:12:37	40.3	NTU	20.8	C	0
18.05.2017	18:22:37	40.5	NTU	20.8	C	0
18.05.2017	18:32:37	40.2	NTU	20.7	C	0
18.05.2017	18:42:37	40.5	NTU	20.7	C	0
18.05.2017	18:52:37	40.2	NTU	20.7	C	0
18.05.2017	19:02:38	40.3	NTU	20.7	C	0
18.05.2017	19:12:38	40.2	NTU	20.6	C	0
18.05.2017	19:22:38	40.2	NTU	20.5	C	0
18.05.2017	19:32:38	40.2	NTU	20.5	C	0
18.05.2017	19:42:38	40	NTU	20.4	C	0
18.05.2017	19:52:38	40	NTU	20.4	C	0
18.05.2017	20:02:38	39.2	NTU	20.4	C	0
18.05.2017	20:12:38	40.7	NTU	20.4	C	0
18.05.2017	20:22:38	39.6	NTU	20.3	C	0
18.05.2017	20:32:38	40.2	NTU	20.2	C	0
18.05.2017	20:42:38	40.3	NTU	20.1	C	0
18.05.2017	20:52:38	40.2	NTU	20.1	C	0
18.05.2017	21:02:38	40.4	NTU	20	C	0
18.05.2017	21:12:39	40.3	NTU	19.9	C	0
18.05.2017	21:22:39	40	NTU	19.9	C	0
18.05.2017	21:32:39	40.1	NTU	19.9	C	0
18.05.2017	21:42:39	39.8	NTU	19.8	C	0
18.05.2017	21:52:39	40.2	NTU	19.8	C	0
